date,time,temp,weather,planting,yr_restored,burn_stat,trap_num,tag_num,capture_type,species,sex,age,female_cond,Weight_g,tl_mm,rhf_mm,bl_mm,notes,Initials
8/22/2013,7:45AM,72,Rainy,TCR,C,NB,C4,1195,N,P.man,M,SA,,15,55,14.5,,,
8/22/2013,7:45AM,72,Rainy,TCR,C,NB,D1,1199,N,P.man,M,A,,22,43.5,15,,,
8/23/2013,8:45AM,60,Foggy,AG,PC,NB,C3,1165,N,P.man,M,SA,,16.5,55,14.5,,1 teste distended,
8/23/2013,8:45AM,60,Foggy,AG,PC,NB,B5,1197,R,P.man,M,A,,22.5,53,15,,,
8/23/2013,8:45AM,60,Foggy,SB,2009,NB,,,No Captures,,,,,,,,,,
8/23/2013,6:15AM,60,Foggy,SF,2001,B,D1,1136,R,P.man,M,A,,19.5,52.5,15,,,
8/23/2013,6:15AM,60,Foggy,SF,2001,B,C5,1160,N,P.man,M,SA,,11,44.5,14,,,
8/23/2013,6:15AM,60,Foggy,SF,2001,B,B5,1171,N,P.man,M,A,,14,49,15,,,
8/23/2013,6:15AM,60,Foggy,SF,2001,B,E5,,N,M.pen,,,,45,,,,Escaped,
8/23/2013,6:15AM,60,Foggy,TC,2002.5,NB,E2,1137,RNT,P.man,M,A,,23,56,13,,,
8/23/2013,6:15AM,60,Foggy,TC,2002.5,NB,B1,1168,N,P.man,M,SA,,10.5,47,13.5,,,
8/23/2013,6:15AM,60,Foggy,TC,2002.5,NB,A4,,N,M.pen,,,,42,,,,Escaped,
8/23/2013,6:15AM,60,Foggy,TC,2002.5,NB,C5,,N,M.pen,,,,34,,,,Escaped,
8/23/2013,6:15AM,60,Foggy,TC,2002.5,NB,E3,,N,I.tri,,,,,,,,Escaped,
8/23/2013,6:15AM,60,Foggy,TCR,C,NB,E1,1167,N,P.man,,SA,,11.75,51,14,,,
8/23/2013,6:15AM,60,Foggy,TCR,C,NB,B2,,N,I.tri,,,,,,,,Escaped,
8/24/2013,7:15AM,65,Clear,FC,2006.5,NB,B3,,TNC,,,,,,,,,,
8/24/2013,7:15AM,65,Clear,FC,2006.5,NB,A1,1148,N,P.man,M,A,,13,51.5,16,,,
8/24/2013,7:57AM,65,Clear,L,2011,B,D5,1145,RNT,P.man,M,A,,14,51,16,,,
8/24/2013,7:57AM,65,Clear,L,2011,B,D1,1137,N,P.man,F,A,PL,23,58,14.5,,,
8/24/2013,7:57AM,65,Clear,L,2011,B,A5,1147,N,P.man,M,SA,,14.5,56.5,13,,,
8/24/2013,7:57AM,65,Clear,L,2011,B,D5,1149,N,P.man,M,A,,12,46,14.5,,,
8/24/2013,6:20AM,65,Clear,MU,1986.5,B,D3,1166,RNT,P.leu,M,A,,14,63,15,,,
8/24/2013,7:57AM,65,Clear,MUR,C,B,C1,1173,N,P.man,M,A,,12,52.5,15,,,
8/24/2013,6:20AM,65,Clear,WH,1992,B,C3,1051,RNT,P.leu,F,A,PL,22,79,17.5,,REDTL?,
8/24/2013,6:20AM,65,Clear,WH,1992,B,A2,1146,RNT,P.leu,F,A,P,30.5,79,18,,,
8/25/2013,6:40AM,65,Clear,FC,2006.5,NB,A1,1148,R,P.man,M,A,,14.5,51.5,16,,,
8/25/2013,6:40AM,65,Clear,FC,2006.5,NB,B4,,N,I.tri,M,A,,120,,35,,Tick on neck; escaped,
8/25/2013,6:40AM,65,Clear,FC,2006.5,NB,D2,,N,M.pen,F,A,,26.5,40,16,,Escaped,
8/25/2013,7:56AM,65,Clear,L,2011,B,A1,1102,N,P.man,M,A,,16,52,14.5,,,
8/25/2013,7:56AM,65,Clear,L,2011,B,C1,1103,N,P.man,M,A,,14,59,16,,,
8/25/2013,7:56AM,65,Clear,L,2011,B,B4,1145,R,P.man,M,A,,14,51,16,,,
8/25/2013,7:56AM,65,Clear,L,2011,B,A5,1147,R,P.man,M,SA,,14.5,56.5,13,,,
8/25/2013,7:56AM,65,Clear,L,2011,B,D4,1149,R,P.man,M,A,,12,46,14.5,,,
8/25/2013,7:56AM,65,Clear,L,2011,B,D1,1137B,R,P.man,F,A,PL,23,58,14.5,,,
8/25/2013,7:56AM,65,Clear,L,2011,B,E2,,N,I.tri,M,A,,145,,33.5,,Escaped,
8/25/2013,7:35AM,65,Clear,MU,1986.5,B,A1,1166,R,P.leu,M,A,,14,63,15,,,
8/25/2013,6:10AM,65,Clear,MUR,C,B,C1,1126,RNT,P.man,F,A,,18.5,51,15,,,
8/25/2013,7:15AM,65,Clear,WH,1992,B,A2,1146,R,P.leu,F,A,P,30.5,79,18,,,
8/25/2013,7:15AM,65,Clear,WH,1992,B,E1,1169,N,P.man,M,A,,13,59,17,,,
8/12/2014,7:00AM,63,Overcast,FC,2006.5,B,A3,13,N,M.och,F,A,,42,40.5,15,,5 BUMPS ON HIND FOOT,HJ/AB
8/12/2014,7:00AM,63,Overcast,FC,2006.5,B,A1,,T,,,,,,,,,,HJ/AB
8/12/2014,7:00AM,63,Overcast,FC,2006.5,B,B1,,T,,,,,,,,,,HJ/AB
8/12/2014,7:00AM,63,Overcast,FC,2006.5,B,B3,,T,,,,,,,,,,HJ/AB
8/12/2014,7:00AM,63,Overcast,FC,2006.5,B,D5,,T,,,,,,,,,,HJ/AB
8/12/2014,7:15AM,65,Overcast,FC,2006.5,B,D2,,T,,,,,,,,,,HJ/AB
8/12/2014,7:15AM,65,Overcast,FC,2006.5,B,E2,,T,,,,,,,,,,HJ/AB
8/12/2014,7:15AM,65,Overcast,FC,2006.5,B,E4,,T,,,,,,,,,,HJ/AB
8/12/2014,6:30AM,63,Overcast,L,2011,B,A3,,T,,,,,,,,,HJ/AB,HJ/AB
8/12/2014,6:30AM,63,Overcast,L,2011,B,B4,,T,,,,,,,,,,HJ/AB
8/12/2014,6:30AM,63,Overcast,L,2011,B,D3,,T,,,,,,,,,,HJ/AB
8/12/2014,6:30AM,63,Overcast,L,2011,B,C3,,T,,,,,,,,,,HJ/AB
8/12/2014,6:30AM,63,Overcast,L,2011,B,C1,,T,,,,,,,,,,HJ/AB
8/12/2014,6:30AM,63,Overcast,L,2011,B,,,No Captures,,,,,,,,,,HJ/AB
8/12/2014,7:45AM,65,Overcast,MU,1986.5,B,A1,134,N,P.leu,F,A,L,33,72,16,,,HJ/AB
8/12/2014,7:45AM,65,Overcast,MU,1986.5,B,C2,1104,N,P.leu,M,A,,34,66,17.5,,,HJ/AB
8/12/2014,7:45AM,65,Overcast,MU,1986.5,B,C1,1143,N,P.man,F,SA,,24.5,50,14.5,,,HJ/AB
8/12/2014,7:45AM,65,Overcast,MU,1986.5,B,D4,,T,,,,,,,,,,HJ/AB
8/12/2014,8:18AM,65,Overcast,MUR,C,B,B3,1126,R,P.man,F,A,L,24,48,13.5,,Ear damage from lost tag; tagged left ear,HJ/AB
8/12/2014,8:18AM,65,Overcast,MUR,C,B,C5,1128,N,P.man,M,A,,29,52,15,,,HJ/AB
8/12/2014,8:18AM,65,Overcast,MUR,C,B,E4,1133,N,P.man,M,A,,29,46,14.5,,,HJ/AB
8/12/2014,8:18AM,65,Overcast,MUR,C,B,E2,,TNC,,,,,,,,,,HJ/AB
8/12/2014,8:18AM,65,Overcast,MUR,C,B,D1,,TNC,,,,,,,,,,HJ/AB
8/12/2014,8:18AM,65,Overcast,MUR,C,B,A4,1152,N,P.man,F,SA,,25,52,15,,,HJ/AB
8/12/2014,7:28AM,65,Overcast,WH,1992,NB,,,No Captures,,,,,,,,,,HJ/AB
8/13/2014,8:47AM,65,Sunny,FC,2006.5,B,C3,13,R,M.och,F,A,,42,40.5,15,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,8:47AM,65,Sunny,FC,2006.5,B,D5,,TNC,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,6:28AM,61,Clear,L,2011,B,C4,1130,N,P.man,M,SA,,25,46,14.5,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,6:28AM,61,Clear,L,2011,B,A1,1134,N,P.man,M,SA,,30,48,14,,Not a good tag,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,6:28AM,61,Clear,L,2011,B,C3,,T,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,6:28AM,61,Clear,L,2011,B,D3,,T,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,6:28AM,61,Clear,L,2011,B,D1,1154,N,P.man,M,SA,,29,52,12,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:50AM,61,Clear,MU,1986.5,B,D2,11,N,M.och,M,A,,45,29,19,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:50AM,61,Clear,MU,1986.5,B,B2,1104,R,P.leu,M,A,,34,66,17.5,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:50AM,61,Clear,MU,1986.5,B,E5,1129,N,P.leu,M,SA,,25,60,19,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:50AM,61,Clear,MU,1986.5,B,E2,1131,N,P.man,M,A,,30,55,16,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:50AM,61,Clear,MU,1986.5,B,C2,1143,R,P.man,F,SA,,24.5,50,14.5,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:50AM,61,Clear,MU,1986.5,B,C1,1151,N,P.man,F,SA,,30,55,15,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:50AM,61,Clear,MU,1986.5,B,C4,,T,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:50AM,61,Clear,MU,1986.5,B,B5,,T,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:50AM,61,Clear,MU,1986.5,B,B4,,T,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:50AM,61,Clear,MU,1986.5,B,B3,,T,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:50AM,61,Clear,MU,1986.5,B,E1,,T,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:09AM,61,Clear,MUR,C,B,E5,12,N,M.och,F,A,L,45,25.5,15.5,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:09AM,61,Clear,MUR,C,B,B3,1126,R,P.man,F,A,L,24,48,13.5,,"EAR DAMAGED , TAGGED ON LEFT",HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:09AM,61,Clear,MUR,C,B,C5,1128,R,P.man,M,A,,29,52,15,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:09AM,61,Clear,MUR,C,B,E4,1141,N,P.man,F,SA,,25.5,55.5,15.5,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:09AM,61,Clear,MUR,C,B,A4,1152,R,P.man,F,SA,,33,52,15,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:09AM,61,Clear,MUR,C,B,A3,1156,N,P.man,F,A,,32,59,15,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:09AM,61,Clear,MUR,C,B,A2,,T,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:09AM,61,Clear,MUR,C,B,A1,,T,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:09AM,61,Clear,MUR,C,B,D1,,T,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,7:09AM,61,Clear,MUR,C,B,B2,,N,I.tri,,,,,,,,Escaped,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,8:23AM,65,Sunny,WH,1992,NB,E4,,T,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,8:23AM,65,Sunny,WH,1992,NB,C4,,TNC,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,8:23AM,65,Sunny,WH,1992,NB,D4,,TNC,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,8:23AM,65,Sunny,WH,1992,NB,A3,,T,,,,,,,,,,HJ/AB/SK/LK/BB/KB/AK
8/13/2014,8:23AM,65,Sunny,WH,1992,NB,,,No Captures,,,,,,,,,No Captures,HJ/AB/SK/LK/BB/KB/AK
8/14/2014,6:15AM,55,Clear,CCE,2007,B,A4,1144,N,P.man,M,A,,27,50,18,,,AB/SK
8/14/2014,6:15AM,55,Clear,CCE,2007,B,E1,1155,N,P.man,M,SA,,27,50,14,,,AB/SK
8/14/2014,6:15AM,55,Clear,CCE,2007,B,D1,,TNC,,,,,,,,,,AB/SK
8/14/2014,6:15AM,55,Clear,CCE,2007,B,B4,,T,,,,,,,,,,AB/SK
8/14/2014,6:55AM,55,Clear,CCW,2008,B,D1,1101,N,P.man,F,A,L,34,61,16,,,AB/SK
8/14/2014,6:55AM,55,Clear,CCW,2008,B,C1,1127,N,P.man,M,A,,34,55,15.5,,,AB/SK
8/14/2014,6:55AM,55,Clear,CCW,2008,B,A4,,T,,,,,,,,,,AB/SK
8/14/2014,6:55AM,55,Clear,CCW,2008,B,A5,,T,,,,,,,,,,AB/SK
8/14/2014,6:55AM,55,Clear,CCW,2008,B,B3,,T,,,,,,,,,,AB/SK
8/14/2014,6:55AM,55,Clear,CCW,2008,B,B1,,T,,,,,,,,,,AB/SK
8/14/2014,6:55AM,55,Clear,CCW,2008,B,D4,,T,,,,,,,,,,AB/SK
8/14/2014,6:55AM,55,Clear,CCW,2008,B,D2,,T,,,,,,,,,,AB/SK
8/14/2014,6:55AM,55,Clear,CCW,2008,B,E5,,T,,,,,,,,,Crickets in traps,AB/SK
8/14/2014,7:25AM,55,Sunny,HL,2001,B,B2,,T,,,,,,,,,,AB/SK
8/14/2014,7:25AM,55,Sunny,HL,2001,B,A5,,T,,,,,,,,,,AB/SK
8/14/2014,7:25AM,55,Sunny,HL,2001,B,B3,,T,,,,,,,,,,AB/SK
8/14/2014,7:25AM,55,Sunny,HL,2001,B,C5,,T,,,,,,,,,Cricktes in trap,AB/SK
8/14/2014,7:25AM,55,Sunny,HL,2001,B,E5,,T,,,,,,,,,,AB/SK
8/14/2014,7:25AM,55,Sunny,HL,2001,B,D3,,T,,,,,,,,,,AB/SK
8/14/2014,7:25AM,55,Sunny,HL,2001,B,D2,,TNC,,,,,,,,,,AB/SK
8/14/2014,7:25AM,55,Sunny,HL,2001,B,D1,,T,,,,,,,,,,AB/SK
8/14/2014,7:25AM,55,Sunny,HL,2001,B,C4,1175,R,P.leu,M,A,,33,65,20,,RECAPTURE NEW TAG IN LEFT EAR,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,E5,,T,,,,,,,,,Crickets in traps,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,E4,,T,,,,,,,,,,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,D2,,T,,,,,,,,,,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,E3,,T,,,,,,,,,Crickets in traps,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,E2,,T,,,,,,,,,Crickets in traps,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,C2,,T,,,,,,,,,,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,E1,,T,,,,,,,,,,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,C3,,T,,,,,,,,,,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,B1,,T,,,,,,,,,Crickets in traps,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,B2,,T,,,,,,,,,,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,A4,,T,,,,,,,,,,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,B3,,T,,,,,,,,,Crickets in traps,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,A2,,T,,,,,,,,,Crickets in traps,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,A1,,T,,,,,,,,,,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,B4,,T,,,,,,,,,Crickets in traps,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,B5,,T,,,,,,,,,Crickets in traps,AB/SK
8/14/2014,7:50AM,60,Sunny,HPN,2012,B,,,No Captures,,,,,,,,,,AB/SK
8/14/2014,8:15AM,60,Sunny,HPW,2008,B,E2,,T,,,,,,,,,,AB/SK
8/15/2014,6:21AM,50,Clear,CCE,2007,B,E1,1155,R,P.man,M,SA,,27,50,14,,"HAD TO EUTHANIZE, DEAD IN TRAP",AB/HJ/RB
8/15/2014,6:21AM,50,Clear,CCE,2007,B,D2,1159,N,P.man,F,SA,,29,53,15,,,AB/HJ/RB
8/15/2014,6:21AM,50,Clear,CCE,2007,B,A4,1161,N,P.man,F,A,,34,49,15,,,AB/HJ/RB
8/15/2014,6:21AM,50,Clear,CCE,2007,B,B4,,TNC,,,,,,,,,,AB/HJ/RB
8/15/2014,6:21AM,50,Clear,CCE,2007,B,A1,,T,,,,,,,,,,AB/HJ/RB
8/15/2014,6:21AM,50,Clear,CCE,2007,B,C3,,N,P.man,,,,30,,,,Escaped,AB/HJ/RB
8/15/2014,6:50AM,50,Clear,CCW,2008,B,C1,1139,N,P.man,M,A,,31,54,15,,,AB/HJ/RB
8/15/2014,6:50AM,50,Clear,CCW,2008,B,A3,1140,N,P.man,M,A,,30,56,15.5,,,AB/HJ/RB
8/15/2014,6:50AM,50,Clear,CCW,2008,B,D2,1146,R,P.man,M,A,,33.5,59.5,15,,"NEW TAG, IN LEFT EAR, FRESH WOUND",AB/HJ/RB
8/15/2014,6:50AM,50,Clear,CCW,2008,B,B4,1157,N,P.man,F,A,,34,49,15,,,AB/HJ/RB
8/15/2014,6:50AM,50,Clear,CCW,2008,B,A5,1158,N,P.man,M,SA,,27,55,15,,,AB/HJ/RB
8/15/2014,6:50AM,50,Clear,CCW,2008,B,A1,,T,,,,,,,,,,AB/HJ/RB
8/15/2014,6:50AM,50,Clear,CCW,2008,B,B1,,T,,,,,,,,,,AB/HJ/RB
8/15/2014,6:50AM,50,Clear,CCW,2008,B,B3,,T,,,,,,,,,,AB/HJ/RB
8/15/2014,6:50AM,50,Clear,CCW,2008,B,E5,,T,,,,,,,,,,AB/HJ/RB
8/15/2014,7:36AM,55,Clear,HL,2001,B,A5,1298,RNT,P.leu,M,A,,35,74,19.5,,,AB/HJ/RB
8/15/2014,7:36AM,55,Clear,HL,2001,B,E1,,T,,,,,,,,,,AB/HJ/RB
8/15/2014,7:36AM,55,Clear,HL,2001,B,D1,,T,,,,,,,,,,AB/HJ/RB
8/15/2014,7:36AM,55,Clear,HL,2001,B,D2,,T,,,,,,,,,,AB/HJ/RB
8/15/2014,7:36AM,55,Clear,HL,2001,B,C4,,TNC,,,,,,,,,,AB/HJ/RB
8/15/2014,7:36AM,55,Clear,HL,2001,B,C5,,TNC,,,,,,,,,FOUND ON SIDE,AB/HJ/RB
8/15/2014,7:36AM,55,Clear,HL,2001,B,B3,,T,,,,,,,,,,AB/HJ/RB
8/15/2014,7:36AM,55,Clear,HL,2001,B,C1,1299,N,P.leu,M,A,,33.5,66,19,,,AB/HJ/RB
8/15/2014,7:36AM,55,Clear,HL,2001,B,E2,1300,N,P.leu,M,SA,,28.5,63,15.5,,,AB/HJ/RB
8/15/2014,8:00AM,55,Sunny,HPN,2012,B,C4,,T,,,,,,,,,,AB/HJ/RB
8/15/2014,8:00AM,55,Sunny,HPN,2012,B,A4,1297,N,P.man,M,SA,,32,46,15,,,AB/HJ/RB
8/15/2014,8:20AM,55,Sunny,HPW,2008,B,E1,,T,,,,,,,,,,AB/HJ/RB
8/15/2014,8:20AM,55,Sunny,HPW,2008,B,D5,,TNC,,,,,,,,,TAIL FOUND IN TRAP,AB/HJ/RB
8/15/2014,8:20AM,55,Sunny,HPW,2008,B,D1,1296,N,P.leu,M,A,,31,73,21,,,AB/HJ/RB
8/16/2014,6:43AM,55,Clear,AG,PC,NB,E1,,T,,,,,,,,,,AB/RB/NA
8/16/2014,6:43AM,55,Clear,AG,PC,NB,E4,,T,,,,,,,,,,AB/RB/NA
8/16/2014,6:43AM,55,Clear,AG,PC,NB,D4,,T,,,,,,,,,,AB/RB/NA
8/16/2014,6:43AM,55,Clear,AG,PC,NB,C5,,T,,,,,,,,,,AB/RB/NA
8/16/2014,6:43AM,55,Clear,AG,PC,NB,B2,,T,,,,,,,,,,AB/RB/NA
8/16/2014,6:43AM,55,Clear,AG,PC,NB,A3,,T,,,,,,,,,,AB/RB/NA
8/16/2014,6:43AM,55,Clear,AG,PC,NB,A4,1294,N,P.man,F,A,,33,48,16.5,,,AB/RB/NA
8/16/2014,6:43AM,55,Clear,AG,PC,NB,D2,1295,N,P.man,F,A,L,25,52,15,,,AB/RB/NA
8/16/2014,6:14AM,55,Clear,SB,2009,B,B3,,,,,,,,,,,TOOK UP WHOLE TRAP N.vis,AB/RB/NA
8/16/2014,6:14AM,55,Clear,SB,2009,B,A5,,T,,,,,,,,,,AB/RB/NA
8/16/2014,6:14AM,55,Clear,SB,2009,B,D3,,TNC,,,,,,,,,,AB/RB/NA
8/16/2014,6:14AM,55,Clear,SB,2009,B,E2,,T,,,,,,,,,,AB/RB/NA
8/16/2014,6:14AM,55,Clear,SB,2009,B,E1,,T,,,,,,,,,,AB/RB/NA
8/16/2014,6:14AM,55,Clear,SB,2009,B,D1,,,,,,,,,,,"TOOK UP WHOLE TRAP, SLIGHTLY LESS IN WEIGHT THAN OTHER NVIS CAPUTRED AT SAME SITE N.vis",AB/RB/NA
8/16/2014,8:02AM,55,Overcast,SF,2001,B,D1,,T,,,,,,,,,,AB/RB/NA
8/16/2014,8:02AM,55,Overcast,SF,2001,B,A4,,T,,,,,,,,,FILLED WITH SMALL ANTS,AB/RB/NA
8/16/2014,8:02AM,55,Overcast,SF,2001,B,A5,1291,N,P.man,M,A,,30,59,15,,,AB/RB/NA
8/16/2014,7:35AM,55,Overcast,TC,2002.5,NB,B4,,T,,,,,,,,,,AB/RB/NA
8/16/2014,7:35AM,55,Overcast,TC,2002.5,NB,C3,,T,,,,,,,,,,AB/RB/NA
8/16/2014,7:35AM,55,Overcast,TC,2002.5,NB,B5,,T,,,,,,,,,,AB/RB/NA
8/16/2014,7:35AM,55,Overcast,TC,2002.5,NB,E3,,T,,,,,,,,,DEFECTIVE TRAP REPLACE,AB/RB/NA
8/16/2014,7:35AM,55,Overcast,TC,2002.5,NB,B1,,T,,,,,,,,,,AB/RB/NA
8/16/2014,7:35AM,55,Overcast,TC,2002.5,NB,,,No Captures,,,,,,,,,,AB/RB/NA
8/16/2014,7:15AM,55,Clear,TCR,C,B,A4,,TNC,,,,,,,,,TRAP DEFECTIVE,AB/RB/NA
8/16/2014,7:15AM,55,Clear,TCR,C,B,A3,,T,,,,,,,,,,AB/RB/NA
8/16/2014,7:15AM,55,Clear,TCR,C,B,C3,,TNC,,,,,,,,,,AB/RB/NA
8/16/2014,7:15AM,55,Clear,TCR,C,B,B4,,T,,,,,,,,,,AB/RB/NA
8/16/2014,7:15AM,55,Clear,TCR,C,B,B1,1292,N,P.man,M,SA,,26,51,13,,BARE SPOTDOWN CENTER LINE,AB/RB/NA
8/16/2014,7:15AM,55,Clear,TCR,C,B,C2,1293,N,P.man,M,A,,30,50.5,16,,,AB/RB/NA
8/17/2014,7:50AM,65,Clear,AG,PC,NB,D4,,T,,,,,,,,,,AB/HJ/BB
8/17/2014,7:50AM,65,Clear,AG,PC,NB,D2,,TNC,,,,,,,,,,AB/HJ/BB
8/17/2014,7:50AM,65,Clear,AG,PC,NB,A5,1280,N,P.man,M,A,,27,53,15,,,AB/HJ/BB
8/17/2014,7:50AM,65,Clear,AG,PC,NB,C3,1285,N,P.man,M,A,,27,45,15.5,,,AB/HJ/BB
8/17/2014,7:50AM,65,Clear,AG,PC,NB,D1,1286,N,P.man,F,A,PL,43,54,17,,,AB/HJ/BB
8/17/2014,7:50AM,65,Clear,AG,PC,NB,C3,1286,N,P.man,F,SA,,26,49,16,,,AB/HJ/BB
8/17/2014,7:50AM,65,Clear,AG,PC,NB,A4,1294,R,P.man,F,A,,33,48,16.5,,,AB/HJ/BB
8/17/2014,7:28AM,65,Clear,SB,2009,B,E1,1287,N,P.man,M,SA,,27,55,15,,,AB/HJ/BB
8/17/2014,8:18AM,65,Clear,SF,2001,B,C1`,,T,,,,,,,,,,AB/HJ/BB
8/17/2014,8:18AM,65,Clear,SF,2001,B,E2,1206,N,P.leu,F,SA,,26,60,17,,,AB/HJ/BB
8/17/2014,8:18AM,65,Clear,SF,2001,B,B4,1291,R,P.man,M,A,,30,59,15,,,AB/HJ/BB
8/17/2014,7:07AM,65,Clear,TC,2002.5,NB,A1,,T,,,,,,,,,,AB/HJ/BB
8/17/2014,7:07AM,65,Clear,TC,2002.5,NB,B1,,T,,,,,,,,,,AB/HJ/BB
8/17/2014,7:07AM,65,Clear,TC,2002.5,NB,E2,,T,,,,,,,,,,AB/HJ/BB
8/17/2014,7:07AM,65,Clear,TC,2002.5,NB,B2,1288,N,P.man,,A,,30,56.5,15.5,,,AB/HJ/BB
8/17/2014,6:36AM,65,Clear,TCR,C,B,A1,10,N,M.och,F,A,P,45,35,19,,,AB/HJ/BB
8/17/2014,6:36AM,65,Clear,TCR,C,B,C1,,ND,,M,A,,38.5,,18,,Escaped,AB/HJ/BB
8/17/2014,6:36AM,65,Clear,TCR,C,B,E2,,TNC,,,,,,,,,,AB/HJ/BB
8/17/2014,6:36AM,65,Clear,TCR,C,B,B2,1289,N,P.man,M,SA,,28.5,56,15.5,,,AB/HJ/BB
8/17/2014,6:36AM,65,Clear,TCR,C,B,B1,1290,N,P.man,M,SA,,23.5,52,15,,,AB/HJ/BB
8/17/2014,6:36AM,65,Clear,TCR,C,B,E5,1293,R,P.man,M,A,,30,50.5,16,,,AB/HJ/BB
10/15/2014,8:50AM,49,Overcast,FC,2006.5,B,E4,9,N,M.och,M,A,,35,31,16,,5 bumps on hind foot,AB/BB/KB
10/15/2014,8:50AM,49,Overcast,FC,2006.5,B,C5,,ND,,,,,,62,18,,Blood:possibly attacked,AB/BB/KB
10/15/2014,9:34AM,49,Overcast,L,2011,B,E3,1202,R,P.man,M,SA,,30,51,15,,injured tail,AB/BB/KB
10/15/2014,9:34AM,49,Overcast,L,2011,B,C2,1205,RNT,P.man,M,SA,,31,50,16,,"notch in right ear, tagged in left ear",AB/BB/KB
10/15/2014,9:34AM,49,Overcast,L,2011,B,C3,,T,,,,,,,,,,AB/BB/KB
10/15/2014,9:34AM,49,Overcast,L,2011,B,D3,,T,,,,,,,,,,AB/BB/KB
10/15/2014,7:56AM,47,Overcast,MU,1986.5,B,B2,1143,R,P.man,F,A,P,35,50,14.5,,pregnant recapture,AB/BB/KB
10/15/2014,7:56AM,47,Overcast,MU,1986.5,B,C2,,T,,,,,,,,,,AB/BB/KB
10/15/2014,7:56AM,47,Overcast,MU,1986.5,B,D1,,T,,,,,,,,,,AB/BB/KB
10/15/2014,7:56AM,47,Overcast,MU,1986.5,B,A1,,T,,,,,,,,,,AB/BB/KB
10/15/2014,7:56AM,47,Overcast,MU,1986.5,B,C1,1278,N,M.och,M,A,,35,21,17,,,AB/BB/KB
10/15/2014,7:56AM,47,Overcast,MU,1986.5,B,A5,1279,N,P.man,F,A,P,35,52,15,,about to give birth… ,AB/BB/KB
10/15/2014,7:56AM,47,Overcast,MU,1986.5,B,E1,1283,N,P.man,M,A,,34,61,15,,,AB/BB/KB
10/15/2014,7: 16AM,51,Cloudy,MUR,C,B,A5,1204,RNT,P.man,M,A,,30,52,17,,"Notch in right ear, Tagged in left ear",AB/BB/KB
